run_id,beam_size,img,label_true,context_true,label_generated
20220319_040903,5,28985.jpg,USB flash drives typically implement the USB mass storage device class.,"A USB thumb drive and its cap, next to a 100 millimeter ruler for scale",An illustration of a typical semi-solid flow battery .
20220319_040903,5,28986.jpg,USB card readers typically implement the USB mass storage device class.,"A small, thin, gray box, with data card inserted in a bottom slot",The Nintendo Switch 's game cartridge .
20220319_040903,5,28991.jpg,"Afternoon Tea Party c. 1891, by Mary Cassatt",Afternoon Tea Party - Mary Cassatt,A young boy with her family .
20220319_040903,5,28992.jpg,"A Group of Artists, Paris c. 1929, by Jules-Alexandre Grn",A Group of Artists - Jules Grn,"A painting by Lon Augustin L'hermitte of Claude P. Byron ( top ) , brother of Alexander ( left ) , and other ministers of state visiting victims of cholera , 1855"
20220319_040903,5,29037.jpg,"British band Simply Red spent 19 weeks at the top of the UK Albums Chart during the 1990s, longer than any other act.",Colour photograph of Simply Red performing live onstage in 2009.,The song `` Giorgio by Moroder '' features a monologue by Giorgio Moroder .
20220319_040903,5,29038.jpg,"The Spice Girls' debut, Spice, spent a total of 15 weeks at number one on the UK Albums Chart during the 1990s, longer than any other album.",Colour photograph of the Spice Girls standing in a line onstage in 2008.,The cast at the first premiere of The Dirty Picture in 2006
20220319_040903,5,29039.jpg,(What's the Story) Morning Glory? by Oasis was the biggest-selling album of the decade.,Colour photograph of Liam and Noel Gallagher performing live in 2005.,A performing in 2007
20220319_040903,5,29040.jpg,Irish group Boyzone topped the albums chart with four different releases this decade.,Colour photograph of all five members of Boyzone performing in concert in 2009. They are suspended from the ceiling by wires.,A performing live in 2006 .
20220319_040903,5,29041.jpg,Canadian singer Celine Dion achieved four number-one albums during the 1990s.,Head-and-shoulders colour photograph of Celine Dion in 2008.,Map of the 2006 Gina Bachauer International Piano Festival
20220319_040903,5,29042.jpg,Cher's greatest hits album 19651992 was the 1992 Christmas number-one album.,Head-and-shoulders colour photograph of Cher in 2011.,The Saturdays band member Mollie King co-wrote `` To the Beat of My Heart '' .
20220319_040903,5,29130.jpg,"Didier Moggia was the first musher to start the 2008 Yukon Quest in Fairbanks, Alaska.",A team of dogs pulls a sled guided by a musher as spectators watch from behind barricades on both sides.,The opening ceremony of the 2014 Preakness Stakes
20220319_040903,5,29131.jpg,Dogs race ahead at the start of the 2003 Yukon Quest in Whitehorse.,A string of harnessed dogs runs from left to right as spectators watch behind a placard-laden barricade.,The first pack string to reassemble and run out of the arena is the winner of the packing scramble .
20220319_040903,5,29132.jpg,The former White Pass and Yukon Route train station in Whitehorse houses the Canadian offices of Yukon Quest International and is next to the Whitehorse end of the race.,"A red electric sign is seen at night, displaying words ""White Pass & Yukon Route"" above a white, wooden sign emblazoned with ""Whitehorse Yukon"".",Map of the National Museum
20220319_040903,5,29133.jpg,Braeburn Lodge is the first checkpoint in the WhitehorseFairbanks direction.,A low-slung wooden structure is surrounded by vehicles on a dirt parking lot,The station 's main entrance building
20220319_040903,5,29134.jpg,Pelly Crossing is the last checkpoint before Dawson City.,A collection of houses and buildings surrounded by trees and a river are seen.,A view of Mynydd Hiraethog ( Denbigh Moors ) between Llyn Brenig and Llyn Alwen
20220319_040903,5,29135.jpg,The Fortymile River section of the race is among the coldest along the trail.,A choppy river is seen surrounded by tree-covered hills.,The River Ithon near Cefnllys
20220319_040903,5,29136.jpg,A team leaves the Slaven's Cabin checkpoint of the 2005 Yukon Quest.,"A team of dogs wearing coats and booties begins pulling a musher away from a log cabin with a plaque labeled ""Slaven's Roadhouse""",A gold medal winning champion ice hockey at the 2010 Winter Olympics
20220319_040903,5,29137.jpg,"Steese Roadhouse, seen here in summer, is home to the Central checkpoint of the Yukon Quest.",A wooden building is decorated with signs and the carved outline of a dog team,A view of the concourse from outside the park
20220319_040903,5,29138.jpg,"The eastern slope of Eagle Summit, seen in August 2008 looking north",A view of a valley from a barren mountain summit with brown and yellow ground covering,A view of the earth pyramids
20220319_040903,5,29139.jpg,"Twin Bears Campground, seen here in spring, was the Two Rivers checkpoint in the 2009 race.",Scattered cabins are seen behind a lake with ice floating on its surface,A view of the West Range from the highway
20220319_040903,5,29140.jpg,The Fairbanks start/finish line at the start of the 2008 Yukon Quest,"A panoramic image shows two lines of spectators behind barricades on either side of a starting chute with dog teams exiting left to right, between the lines of spectators",A view of the Pittsburgh city from Grandview Avenue
20220319_040903,5,29141.jpg,Alaskan Huskies in harness,"Two white dogs are seen in red harnesses. One is sitting, and the other is lying down.",A Norwegian illustration of a pack in the snow
20220319_040903,5,29142.jpg,"Veterinarians, handlers, and mushers examine two dog teams after the 2009 Yukon Quest.","A team of dogs, still in harness, is surrounded by caretakers and spectators; in the background is the finish line with a Yukon Quest banner strung overhead",The Virginia Tech Hokies celebrate winning the gold medal at the 2002 Winter Olympics in Salt Lake City .
20220319_040903,5,29290.jpg,The white hooded jumpsuit sported by Minogue was seen as a highlight of the video.,Minogue wearing a white hooded jumpsuit,A screenshot of the music video .
20220319_040903,5,29291.jpg,"Minogue performing ""Can't Get You Out of My Head"" during her Golden Tour (201819)",Minogue performing while wearing a gold metallic blouse and jeans,A performing at the 2015 Melt ! Festival in Brisbane
20220319_040903,5,29300.jpg,"Peaceful anti-poll tax protesters outside the Palace of Westminster on the afternoon of 31 March, before the rioting began.","Protesters marching in front of the Palace of Westminster carrying red banners and placards with anti-poll tax slogans: ""Don't Pay  Don't Collect""",Map of the district
20220319_040903,5,29301.jpg,"Damage, including a broken shop window, caused during the rioting on Trafalgar Square.","A broken shop window and debris, including crumpled posters with anti-poll tax slogans",The remains of the first edition of The Fairchild Family
20220319_040903,5,29314.jpg,Extract of an article from The Impartial Reporter and Farmers' Journal from 1910 documenting the early phases of the church. See endnote for link to the full article.[D],"Scan of a 1910 newspaper article regarding Tramp Preachers, Doctrines, Methods, Money and Lapses","The first page of The Wealth of Nations , 1776"
20220319_040903,5,29315.jpg,"Last page of senior overseer George Walker's statement to the U.S. Selective Service in 1942 under the name ""Christian Conventions""[H]",Scan of page 3 of a 1942 statement written and signed by overseer George Walker on Christian Conventions stationery which addressed questions posed by the United States Selective Service,"The title page of Jnos Sajnovics 's Demonstratio , the first systematic study of the comparison of the Hungarian and Saami languages"
20220319_040903,5,29316.jpg,"Application for incorporation in the Province of Alberta under the name ""Alberta Society of Christian Assemblies""",Scan of the application for incorporation in the Province of Alberta signed by overseer Willis Propp and senior workers Jim Knipe and Dennis Einboden,The first page of Sophie Dedekam 's song `` En Aften ved Alsteren ''
20220319_040903,5,29336.jpg,"A WEPF-style pool table, showing a cue ball and red and yellow balls close to the small, rounded, nearly parallel-sided pocket.",British Pool Table,An example of a wireless network .
20220319_040903,5,29342.jpg,"The director Michael Powell during filming for The Volunteer, 1943",group shot of three men in naval uniform and one man in civilian dress talking to them,The Supremes had the first number one on the Jockeys chart .
20220319_040903,5,29455.jpg, Union Grounds in 1865,Union Grounds in 1865,"A view of Medina House , c. 1880"
20220319_040903,5,29466.jpg,Protest against BT Brinjal and a call for GM Free Food (Genetically Modified) by Solidarity and Greenpeace,BT Brinjal Protest,"The music video for `` Lips Are Movin '' . From left to right : Chris Froome , Alberto Contador , Nairo Quintana and Vincenzo Nibali ."
20220319_040903,5,29467.jpg,Moore in 2015,A photo of actress Terry Moore in 2015,A young boy with a young man
20220319_040903,5,29471.jpg,Donald Trump with Bill Clinton at Trump Tower in 2000,Donald Trump and Bill Clinton at Trump Tower in 2000,Map of the United States Capitol leaning on the White House .
20220319_040903,5,29472.jpg,The Gucci store in Trump Tower is at the northeast corner of Fifth Avenue and 56th Street.,"The Gucci store in Trump Tower, located at the northeast corner of Fifth Avenue and 56th Street",The entrance to PeoplesBank Park in September 2019
20220319_040903,5,29474.jpg,SIUE sign at the entrance to the main campus,SIUE Entry Sign,The Pueblo Chemical Depot
20220319_040903,5,29503.jpg,"The wives of the B of LF organized the Fraternal Sisterhood andthough not membersplayed an important role in the operation of the Brotherhood (this photo was likely taken in the 1880s at an unknown location and it includes Mrs. Frank P. Sargent as well as ""Mother"" Sarah Leach, wife of founder Joshua A. Leach","Eight women in Victorian-style dresses posing for a photo in front of a building. The woman in front and center is labeled with handwriting as ""Mother Sarah Leach"". The remaining seven woman form two rows behind Mrs. Leach. The three woman in the back row are also labeled in handwriting from left to right, ""Mrs. Killion, Mrs. F.P. Sargent, and Mrs. E.A. Ball"".","In the royal box at London , 1824"
20220319_040903,5,29513.jpg,An Asiatic lion,Indian Lion Gir,An example of a cheetah in a promotional still
20220319_040903,5,29520.jpg,"Blondin's grave at Kensal Green Cemetery, London","An elaborate funerary monument of red granite, with two white marble tondi of Blondin and his wife, surmounted by a marble statue of a female figure clad in robes holding an anchor",A statue of the Count of Porto Alegre at the University of Virginia
20220319_040903,5,29534.jpg,Seisdon Hundred showing location of Seisdon,Seisdon Hundred showing position of Seisdon,A map of the reserve .
20220319_040903,5,29537.jpg,The Minneapolis Greyhound Lines depot was built in the Streamline Moderne style in 1937.,"Black and white photo of corner building on a semi deserted street with round facade, sign saying Northland Greyhound, and two vertical signs reading Greyhound, surrounded by buses, Pantages Vaudeville and other buildings visible in rear",A northbound light rail train at SMU/Mockingbird Station
20220319_040903,5,29538.jpg,The depot restaurant (pictured in 1951) became a coatroom which became the 7th St. Entry.,"eight or ten light colored wooden tables with chairs seen from behind host station, lit with six bright ceiling lamps",The dining room
20220319_040903,5,29539.jpg,The 7th St Entry,Door and awning of black building with silver stars,The entrance to the Hall of Fame
20220319_040903,5,29540.jpg,"During the era's wild west of settlement with artists, Steve McClellan was known as one of the few reliable promoters in the United States.","black & white shoulder high portrait of man in his thirties with folded arms seated at desk in front of vinyl record albums and a stereo, wearing black sunglasses, dark backwards baseball cap, and dark shirt",The episode was written by series co-creators David Benioff and D. B. Weiss .
20220319_040903,5,29541.jpg,The Depot Tavern opened in 2010 next door to the 7th St Entry. The bar and restaurant has live video feeds from both the Mainroom and the Entry.,Vertical sign reading The Depot Tavern,The exterior of YouTube .
20220319_040903,5,29627.jpg,Wild goat herd in Behbahan,"Wild Goat Herd, Behbahan","The remains of the fortress of Umm Marrahi near Omdurman , dating to the 6th century"
20220319_040903,5,29638.jpg,"Maspeth Creek, looking west toward Newtown Creek",A westward view at the Maspeth Creek,The shore of Lake Horowhenua .
20220319_040903,5,29639.jpg,The Long Island Rail Road's freight-only Bushwick Branch runs through the Maspeth Industrial Center.,"The Bushwick Branch, a single-track railroad, crosses Flushing Avenue on a bridge and then goes into the Maspeth Industrial Center, an industrial building","An office building in Mindspace IT Park , Hyderabad"
20220319_040903,5,29640.jpg,Flushing Avenue going below the Bushwick Branch,Flushing Avenue runs in a cut under the Bushwick Branch,Map of the station in 2009
20220319_040903,5,29641.jpg,"The intersection of Flushing Avenue and Grand Avenue, where a sign marks the separation of former streetcar lines",A traffic island where Flushing and Grand Avenues split,A street in Wostowice
20220319_040903,5,29642.jpg,MTA bus depot,A bus depot with buses entering,The exterior of YouTube Space Station in London
20220319_040903,5,29705.jpg,Passenger service shifted Exchange Place to Pavonia in 1860s and from Pavonia to Lackawanna in 1950s,Map showing Hudson River terminals ca. 1900,"The Battle of Isurava , 2631 August 1942"
20220319_040903,5,29721.jpg,Keyboard for the Osborne 1,"photograph of the keyboard for an Osborne 1 computer showing how the word ""Bell"" is also printed on the key for the letter ""G""",A simple example of a palmtop pc
20220319_040903,5,29755.jpg,A Ben-Hur chocolate label from 1906,A painting of Ben-Hur,An early 13th-century depiction of the Battle of Lincoln in 1781
20220319_040903,5,29756.jpg,"Coastal areas of Martin, St. Lucie, and Indian River counties",Plantation Shutters Florida,A map of the proposed area of the Brill Tramway
20220319_040903,5,29760.jpg,View of Terminal Area bus stop seen from Boulevard Puerto Areo,"Multiple people wait on the sidewalk of Puerto Areo Boulevard, next to the station entrance.",A northbound light rail train at SMU/Mockingbird Station
20220319_040903,5,29761.jpg,View of the station platforms in 2006,View of the two side platforms located inside Terminal Area.,A train at platform station .
20220319_040903,5,29762.jpg,"Cuitzeo, in honor of pre-Hispanic cultures","Picture of a mural titled Cuitzeo, which depicts two pumas seeing some archaic edifications.",A glass of the Buddha
20220319_040903,5,29789.jpg,"A single-shot, 26.5/25mm flare gun manufactured by Patel Ballistics. It is chambered in a different caliber from the Orion flare gun.",Patel Ballistics Flare Gun,The 238PuO2
20220319_040903,5,29796.jpg,"Perpendicular Gothic: King's College Chapel, Cambridge (14461544)","Chapel of King's College, Cambridge",A view of the pillars of the cathedral
20220319_040903,5,29816.jpg,"Artist preparing Ganesh's image for the festival in Margao, Goa",Man painting a statue of Ganesh,"The Bodhisattva Maitreya , 2nd century , Mathura ."
20220319_040903,5,29817.jpg,Ganesh Visarjan in Mumbai,"Large statue of Ganesh on the water, surrounded by people",A view of the temple
20220319_040903,5,29818.jpg,Ganpati idol in Pune,Head of a statue of Ganesh,A yakshagana artist
20220319_040903,5,29829.jpg,Jatiyo Sangsad Bhaban,Facade of building across artificial lake,A view of the Eiffel Tower Building
20220319_040903,5,29830.jpg,"Coastal North Carolina in the vicinity of Fort Macon, showing how it dominated the seaward approaches to Morehead City and Beaufort.","Bogue Banks is a long, narrow island extending from the left edge to past the middle of the chart. Fort Macon is at its eastern end. About two miles to the southeast is the western end of Shackleford Banks, which extends to the east southeast about seven miles. It is separated by a narrow inlet from Core Banks, which extends off the chart to the northeast. Behind these banks are the sounds, ranging in width from one to five miles. Carolina City, Morehead City, and Beaufort are sited on the sounds, all within 10 miles of Fort Macon. The Atlantic and North Carolina Railroad begins in Morehead City and runs off the map to the northwest.",The Battle of the Bagradas River
20220319_040903,5,29858.jpg,Mexico's Popocatpetl volcano in 2009; Stone climbed its summit in 1848.,Color image looking down at the top of the volcano,A view of the lava flows from the flanks of Hoodoo Mountain .
20220319_040903,5,29859.jpg,Brig. Gen. Charles P. Stone,black and white full body image of General Stone in this Union Army uniform with cape,A group of Victoria Cross
20220319_040903,5,29860.jpg,Stone as a Union Army general officer,Black and white image of Stone as a general in his Union Army uniform,Map of the Army Omar
20220319_040903,5,29861.jpg,Stone Pasha in the Egyptian Army,Black and white image of Stone with a beard in his Egyptian Army uniform,A group of Victoria Cross
20220319_040903,5,29862.jpg,The Statue of Liberty,Color picture of the Statue of liberty and ellis island. The statue is in green,The Statue of St. Mary 's Cathedral in the background
20220319_040903,5,29904.jpg,Sanu with Shravan and Thakur Doultani,Kumar Sanu is with other Thakur Doultani and Shravan,"Map of the United States embassy in Nairobi , Kenya"
20220319_040903,5,29917.jpg,Princess Angeline (Duwamish) in an 1896 photogravure by Curtis,Princess Angeline of the Duwamish tribe in an 1896 photogravure by Edward Sheriff Curtis,"The Bodhisattva , 2nd century , Mathura ."
20220319_040903,5,29918.jpg,"The North American Indian, volume 1, 1907","cover page of The North American Indian, published in 1907",A page of the 1859 Murray edition of the Origin of Species by Charles Darwin .
20220319_040903,5,29919.jpg,"Indian Days of the Long Ago, 1915",cover page of Indian Days of the Long Ago published in 1915,The title page of the first edition of Dubliners
20220319_040903,5,29920.jpg,"U.S. President Theodore Roosevelt, 1904, orotone by Curtis","portrait of Theodore Roosevelt from 1904, orotone process by Edward Sheriff Curtis",The young Mily Balakirev
20220319_040903,5,29970.jpg,Basu at the 'IIFA 2015 Fashion Extravaganza' in 2015,Bipasha Basu poses for the camera,A woman exhibiting wrap rage with a plastic light bulb package .
20220319_040903,5,29971.jpg,Ganino's original script was rewritten to feature a guest appearance by former regular Denise Crosby.,A woman with short blonde hair looks to one side.,The concept for Parks and Recreation came together only after producers learned .
20220319_040903,5,29972.jpg,The Enterprise-C emerges from a temporal rift; the ship was designed to be the logical link between the Excelsior- and Galaxy-class starship design.,"An oblong, blue-grey starship with an oval hull and two flanking, glowing engines",A screenshot of the stage
20220319_040903,5,29986.jpg,Marta Kristen in 2018,A photo of Marta Kristen in 2018.,A nineteen-year-old Spinetta performing with Almendra at the 2010 Toronto International Film Festival
20220319_040903,5,29997.jpg,"Congressional voting trends by race and age in the United States, 19662010","Congressional voting trends by race and age in the United States, 1966-2010. Youth 18-24 vote at a twenty percent lower rate than the overall population.",A simple 4:2 Encoder using OR gate .
20220319_040903,5,30005.jpg,Faithless elector laws by state Vote voided with penalty Vote voided Vote counted with penalty Vote counted No law,Map of faithless elector laws in the US,A map of the United States
20220319_040903,5,30025.jpg,Sheldon Kranz and Anne Fielding (1980),Sheldon Kranz and Anne Fielding,A young man wearing a traditional shawl
20220319_040903,5,30027.jpg,"The CPRR's Lilly Belle and caboose on display at the Disneyland Railroad's Main Street, U.S.A. Station in 1993","A ridable miniature steam locomotive, tender, and yellow-colored caboose in a display case with an image of a desert behind them",Map of the museum
20220319_040903,5,30028.jpg,The Disneyland Railroad's C.K. Holliday locomotive is very similar in appearance to the CPRR's Lilly Belle locomotive,"A red steam locomotive with a 4-4-0 wheel arrangement (four leading wheels, four driving wheels, and no trailing wheels) passing over a bridge",The `` funeral procession '' on the way to the school 's music video .
20220319_040903,5,30029.jpg,Walt Disney's Carolwood Barn is preserved at the Los Angeles Live Steamers Railroad Museum,A red barn with white trim and a shingle roof,The exterior of the Liberty Universalist Church
20220319_040903,5,30048.jpg,"Hardware marked ""Patented"" and ""Pat. Pending""","Various Rail Bonding Hardware showing ""Patented""/""Patents Pending""",An example of a typical tube tube .
20220319_040903,5,30049.jpg,"Albert Namatjira monument, Hermannsburg, NT",Red stone pillar monument in clearing,A replica of the Rosetta Stone in the middle of the church
20220319_040903,5,30050.jpg,A southbound Amtrak train at Route 128 station in November 1974,A passenger train with a streamlined diesel locomotive next to a modern brick station building,A train at Foxboro station in 2020
20220319_040903,5,30051.jpg,The Amtrak waiting room in 2016,A waiting room in a glass-walled station,The interior of the Whoa Nellie Deli .
20220319_040903,5,30052.jpg,The MBTA entrance to the garage in 2017,A four-level steel and concrete parking garage,Map of the garages in 2013
20220319_040903,5,30053.jpg,The northbound platform elevator in 2016,Doors to an elevator on a railway platform,A train at the Mockingbird Station
20220319_040903,5,30095.jpg,"Examples of several libre, sans-serif typefaces.","Screenshot of type set in several different free (libre) sans-serif typefaces: Latin Modern Sans, Liberation Sans, Arimo, FreeSans, Nimbus Sans L, Tex Gyre Heros, Droid Sans, Roboto, Noto, Bitstream Vera Sans, and DejaVu Sans.",The hymn in the Wittenberg hymnal of 1524
20220319_040903,5,30111.jpg,A.J. Styles (yellow trunks) and Christopher Daniels (red trunks) during an Ultimate X match in 2006,"Two men, one in yellow trunks while the other in red trunks, battling, while hanging by red steel ropes, to retrieve a championship belt, which is suspended on the ropes",The Kurt Angle versus Jeff Jarrett match at Bound for Glory IV
20220319_040903,5,30117.jpg,Marsh shrews often live near marshes with western skunk cabbage.,"Bright-green plant with yellow flowers, growing from the forest floor",A male feeding on bananas
20220319_040903,5,30118.jpg,Marsh shrew from C. Hart Merriam's original 1884 description,Drawings of a slender rodent with a long nose and tail,The remains of a North American beaver
20220319_040903,5,30119.jpg,"Charles Bendire, after whom the marsh shrew was named","Balding, middle-aged man with beard and a long mustache",A young man wearing a deerstalker cap
20220319_040903,5,30158.jpg,"Pavelka house in rural Webster County, Nebraska, setting of ""Cuzak's Boys""","One-and-a-half story wood house with peeling paint; in foreground, door leading to storm cave",The exterior of the Liberty Universalist Church
20220319_040903,5,30159.jpg," Panorama of Downtown Jacksonville taken from Springfield Park, located in Springfield.","Panorama of Jacksonville, Florida",A panoramic view of the site of the temple complex
20220319_040903,5,30160.jpg,Flowers,A color picture of a cactus with pink flowers,The moss rose to its petals
20220319_040903,5,30163.jpg,A typing game in Mavis Beacon featuring car racing (Windows version).,A screenshot from the Window version of Mavis Beacon Teaches Typing showing a typing game that features car racing.,The original Sonic Adventure
20220319_040903,5,30186.jpg,Light enters a dark box through a small hole and creates an inverted image on the wall opposite the hole.,An image of a tree projected into a box through a pinhole.,An example of a typical animal
20220319_040903,5,30187.jpg,Bergamot marmalade,"A jar labelled ""Diced bergamot"" containing dark brown dried fruits",A jar
20220319_040903,5,30188.jpg,Bergamot essential oil,A vial containing a dark green-brownish oil,A bottle of Geo Watkins Mushroom Ketchup
20220319_040903,5,30189.jpg,"Office of Naval Intelligence drawing of the Conte di Cavour class, January 1943",A diagram of the external side and top views of the battleship,The shaded areas represent the portions of the ship protected by armor
20220319_040903,5,30190.jpg,Panoramic view of Vikos Gorge,"Panoramic view of a deep gorge with grey and white cliffs and a man standing on the foreground, bottom left.",The Pordoi Pass was the Cima Coppi for the 1991 running of the Giro d'Italia .
20220319_040903,5,30191.jpg,"Drakolimni (Dragonlake), overlooked by Ploskos (center) and Astraka (right) peaks",A small lake surrounded by alpine pasture with traces of snow and two mountain peaks in the background: center and right.,A view of Pirin
20220319_040903,5,30192.jpg,"The village of Monodendri, in dense vegetation. Part of the Vikos Gorge is visible in the background",A small village in the middle of dense vegetation. Part of a deep gorge can be seen on the background.,A view of the earth pyramids
20220319_040903,5,30193.jpg,"The village of Vikos (center), in dense vegetation lying below Astraka peak",A small village in the middle of dense vegetation. Huge cliffs can be seen on the background right.,The valley of Syterskalet
20220319_040903,5,30194.jpg,Triturus Alpestris. Its presence is associated with local folktales about dragons.,The Alpine newt stands on a rocky surface.,An adult in non-breeding plumage
20220319_040903,5,30195.jpg,A tiny frog in the river Aoos,A small frog on the side of a river sitting on brown sand.,The cane toad is a major predator of the Gulf of Mexico .
20220319_040903,5,30196.jpg,"Plakidas bridge, a three arched stone bridge near the village of Kipoi",A three arched stone bridge stands over a small torrent.,A bridge over the River Brue
20220319_040903,5,30197.jpg,Natural pools near Papingo,A small pool on a rocky surface.,"The ashlar podium at the Eshmun temple , Bustan el-Sheikh ( near Sidon )"
20220319_040903,5,30198.jpg,Hikers walking along the Voidomatis river,A group of hikers walking along a river among Platanus orientalis trees,A forest in the park
20220319_040903,5,30199.jpg,Rafters on the bank of the Voidomatis,A team of rafters is standing on the bank of a river.,A view of the stage
20220319_040903,5,30263.jpg,Great Northern Highway travels past the north-east of Newman.,"Aerial view of Newman, Western Australia","A large stalactite , nicknamed `` Martel 's '' , painted in 1815 by an unknown artist"
20220319_040903,5,30264.jpg,Standard two-lane road with unsealed shoulders near Paynes Find in 2010,Photograph of single carriageway road,The A3071 near Tremayne farm
20220319_040903,5,30279.jpg,Courtesans parading with servants while holding umbrellas,This print is an example of the Edo inspired eroticism that Moronobu would depict in his works,A page from the 1609 edition of The Experienced English Housekeeper
20220319_040903,5,30324.jpg,Uncle Sam used in parody.,Uncle Sam tells the viewer to edit,A British propaganda poster exhorts readers not to `` be a servant to the Jew '' .
20220319_040903,5,30340.jpg,Northern Bank headquarters at Donegall Square,Bank building,The main building of St. Lawrence 's Church
20220319_040903,5,30342.jpg,"Lieutenant Colonel Abdul Qadir, Director of the Helmand Counter Narcotics Police.",Bust-length photograph of a man in uniform.,The episode was written by series creator and executive producer of `` Outrageous '' .
20220319_040903,5,30346.jpg,"The Nickel Belt, 1928, Firestone Collection of Canadian Art, Ottawa Art Gallery, Ottawa","Carmichael's later works examined environmental issues, particularly related to mining practices in northern Ontario.",A view of the airport
20220319_040903,5,30352.jpg,"The name of the Howard BeachJFK Airport station in Queens bears the neighborhood's name of Howard Beach, as well as advertises its connection to John F. Kennedy International Airport via the ""AirTrain to JFK.""",Station sign at the Howard Beach-JFK Airport station in Queens,The main entrance to the south end of the route .
20220319_040903,5,30355.jpg,BBFC 18 category symbol,Red circle with 18 in centre,A pictogram used to denote a smoking ban
20220319_040903,5,30358.jpg,"Seaman's grave at Putney Vale Cemetery, London, in 2015","Two granite headstones, shaped as pointed arches, on a single family grave","The memorial in the churchyard of St. Peter 's Church in Limpsfield , Surrey , England ."
20220319_040903,5,30376.jpg,V.thapsus grows best where there is little competition.,"A Mullein plant growing in aa dry, mountainous area.",A typical habitat in Pirin
20220319_040903,5,30377.jpg,The fruit of great mullein contains large numbers of minute seed.,"A close-up of the green capsules of V.thapsus, surrounded by the sepals",The spiny fruits
20220319_040903,5,30378.jpg,"Because of the plant's hirsuteness, Verbascum thapsus is resistant to grazing and contact herbicides.",A series of leaves are seen wrapping down the length of a stem. The leaves have thick veining and both them and the stem have a woolly appearance from the hair covering them.,The spiny fruits
20220319_040903,5,30393.jpg,Dante firing Ebony and Ivory at an opponent.,"Man dressed in red, shooting in a dimly lit room",The main entrance of the queue at Islands of Adventure
20220319_040903,5,30394.jpg,"Vergil attacking with his sword, Yamato. His addition as a playable character in the special edition was well received by critics","Character dressed in blue, striking out with a sword",Map of the Battle of Crcy
20220319_040903,5,30467.jpg,"Commune Starter Kits, 2003.",Commune Starter Kits 2003.,A map of the Battle of Crcy
20220319_040903,5,30468.jpg,"Office of Collective Unconscious from The Institute for Wishful Thinking exhibition at Momenta Gallery, 2011.","Office of Collective Unconscious, 2011.",The Atlanta Journal
20220319_040903,5,30489.jpg,"Keith Johnstone, Calgary 2017",Keith Johnstone teaching the 10 days International Summer School July 2017 in Calgary at age 84.,"The series employs the voice acting on John DiMaggio ( left ) and Jeremy Shada ( right ) , and Blake respectively ."
20220319_040903,5,30497.jpg,Example of gravitropism in a tree from central Minnesota. This tree has fallen over and due to gravitropism exhibits this arched growth.,"This is an image taken of a tree from Central Minnesota. The tree was on the face of a hill and had blown over in a storm or fell over due to erosion in the soil surrounding it. The tree continues to grow however, and because it was horizontal, its growth exhibits gravitropism which can be seen in its arched growth.",Map of the park
20220319_040903,5,30501.jpg,A large field of cirrocumulus stratiformis (V-12),"A A large field of cirrocumulus clouds in a blue sky, beginning to merge near the upper left.",A large field of cirrocumulus clouds
20220319_040903,5,30506.jpg,Magen David,simble.,An image of a typical burn house .
20220319_040903,5,30508.jpg,Stamp of Moldova,Menora.,An illustration of a proposed mid nineteenth-century postcard
20220319_040903,5,30527.jpg,"Gwen Stefani was inspired to write ""Spiderwebs"" after an admirer had attempted to woo her with poetry.",A color photograph of Gwen Stefani performing live against a purple-pink background.,"The singer Prince Royce ( pictured in 2012 ) , three-time winner"
20220319_040903,5,30528.jpg,"Stefani performing ""Spiderwebs"" solo during the Just a Girl concert residency in 2019.",A color photograph of Gwen Stefani performing live.,The performance of `` Everytime '' in the Bollywood-inspired segment of the show .
20220319_040903,5,30582.jpg,Stavros Lambrinidis in an interview at Citi FM during his visit to Ghana in July 2017 on human rights and democracy.,Stavros Lambrinidis in Ghana,The riots prompted PRC paramount leader Hu Jintao to return from the international G8 summit .
20220319_040903,5,30587.jpg,Legal status of cannabis possession for non-medical use  Legal Illegal but decriminalized Illegal but often unenforced Illegal  See also countries that have legalized medical use of cannabis,Map of world cannabis laws,The number of riders per nation participated in the 1988 Tour de France : 20+ 1019 29 1
20220319_040903,5,30590.jpg,"The Central Pacific No. 173 locomotive served as the basis for the 1:8-scale design of Walt Disney's Lilly Belle locomotive, and was later used as the basis for the 5:8-scale design of the DRR's first two locomotives.",A black-and-white image of an old steam locomotive and tender bearing a resemblance to the DRR's No. 1 locomotive and tender,The locomotive in the chocolate and cream
20220319_040903,5,30591.jpg,A set of Oahu Railway and Land Company passenger cars were used as the basis for the 5:8-scale design of the DRR's passenger cars.,"A set of old, green passenger cars",Map of the museum
20220319_040903,5,30592.jpg,The DRR's Retlaw 1 train in July 1955,"A black-and-white image of a train parked in front of a railroad station with the logo of the Atchison, Topeka and Santa Fe Railway visible on its roof",An electric locomotive and train on the Metropolitan Railway in the 1920s
20220319_040903,5,30593.jpg,The interior of the DRR's Lilly Belle parlor car,"The ornate interior of the parlor consists of wooden walls and furniture, curtains, a rug covering the entire floor, and a vase filled with flowers on a table.",The interior of the Whoa Nellie Deli .
20220319_040903,5,30594.jpg,The DRR's water tower at New Orleans Square Station,A wooden water tower with the DRR's three-letter logo painted on the side,"A replica of the Halifax Gibbet on its original building , a large tower in the building"
