run_id,beam_size,img,label_true,context_true,label_generated
20220407_030629,5,18209.jpg,A station ticket hall with automatic ticket gates on the left and passengers waiting to buy tickets from a machine in the wall. A large octagonal roof light occupies the central portion of the ceiling with a deep convex moulding around the opening.,Octagonal ticket hall and roof light,Map of the Hall of the Second Avenue Subway
20220407_030629,5,18210.jpg,"A train, with its red sliding doors open, waits at the right side of a platform. Steps lead up from the platform to a metal bridge crossing the tracks and a partly glazed roof arches on steel trusses high above.",Platforms and station roof canopy looking south,A white train at the end of a railway station
20220407_030629,5,18228.jpg,Color-coded lines on an outline map illustrating relative positions of existing and planned routes as described in the text,The expanded network of rail transport in the Philippines before 2016.,A line drawing of the human brain .
20220407_030629,5,18229.jpg,experimental design for testing color vision in honey bees.,"Figure 1. Testing for color vision in honey bees. The majority of bees flew directly to the dish with the blue background as they had been trained to do. Thus, they were able to discriminate between gray and blue backgrounds, showing their capability for color vision.",Map of the structures of the structures ; the structures are nearby .
20220407_030629,5,18230.jpg,bee collecting pollen.,Figure 2. Honey bee collecting pollen,A large flower flower with purple flowers
20220407_030629,5,18231.jpg,Western Honey Bee.,Figure 3. Western honey bee,An image of the front of a man holding a long neck .
20220407_030629,5,18258.jpg,Inspired Pots store front,Inspired Pots (iPots) in Hexham located on the B6306,Photo of a storefront with a large logo on the top of the image
20220407_030629,5,18306.jpg,The weathered remains of a small stone monument,"The remains of Neville's Cross, on Crossgate in Durham",A large stone church with a clock tower on the left
20220407_030629,5,18307.jpg,The substantial ruins of a medieval castle,Odiham Castle in Hampshire where David II was imprisoned from 1346 to 1357,A photograph of a ruined castle
20220407_030629,5,18337.jpg,A black-haired woman wearing a yellow top and jeans sitting behind a table looking up at the camera.,"Leone at the 2002 AVN Adult Entertainment Expo, one of her earliest promotional appearances","A photograph of Priyanka Chopra looking forward , smiling and posing for the camera"
20220407_030629,5,18347.jpg,"A Tudor man in a large coat and hat, possibly of fur, sitting at a desk","Thomas Cromwell, a highly influential figure during the reign of Henry VIII",A contemporary painting of Henry VIII 's vicar-general Sir Thomas Cromwell .
20220407_030629,5,18348.jpg,"An elderly gentleman dressed in a black coat and hat, with a white ruff around his neck. He has a pointed, grey beard, and is holding a red bag with a coat of arms on it.","Sir Thomas Egerton, who served as Lord Keeper and Lord Chancellor for 21 years",A man wearing a black cowboy hat and black jacket
20220407_030629,5,18349.jpg,"A middle-aged, slightly overweight man. He has long, curled hair, possibly a wig, and a heavy, decorated robe.","Sir John Trevor, the last Speaker of the House of Commons to resign in over 400 years until the resignation of Michael Martin in 2009","A man with curly , curly hair wearing a white shirt and black jacket"
20220407_030629,5,18350.jpg,"A man sitting relaxed and facing the right. He is in full judicial dress, with a wig, suit and heavy robe.","Sir Nathaniel Lindley, who made key judgments in a variety of important cases and was the last Serjeant-at-Law appointed, the last to sit as a judge and the last surviving.",A black and white print of a man in a striped military uniform .
20220407_030629,5,18351.jpg,"An elderly gentleman walking along. He is wearing a suit with grey trousers, over which is draped a heavy robe and a gold change. A black hat with a large white plume sits on his head. In the background stands a police woman separated from a group of people by a white cordon.","Sir Thomas Bingham, who helped establish the Supreme Court of the United Kingdom","A woman in a black dress with red and white robes , holding a microphone in his hand ."
20220407_030629,5,18404.jpg,see adjacent text,Fig. 12.  High precision gas exchange measurements reveal important information on plant physiology,"A black and white image of a small , black and white photograph ."
20220407_030629,5,18409.jpg,A wooden hangboard designed for increasing contact strength,A wooden hangboard designed for increasing contact strength in rock climbers,An image of a stack of water .
20220407_030629,5,18410.jpg,Fitzrovia Festival,Fitzrovia Festival poster 1974,A poster showing the title of the author
20220407_030629,5,18413.jpg,Ornately decorated artwork resembling a wood carving of a robed woman flanked by a boy and girl,"Maximilian Presnyakov: ""Lada"" (""Slav cycle""), 1998.",A picture of the Henry of Saint John and wearing a crown
20220407_030629,5,18414.jpg,"Sculpture (bust) of a young woman with braided hair and hands touching one shoulder, representing Lada","Lada by Konenkov (1909, Tretyakov gallery)","An image of the bust of a marble bust , showing the man 's face and an elaborate headdress , wearing a dress ."
20220407_030629,5,18415.jpg,"Diagram of four vertical carvings divided into three tiers, with each tier depicting a different set of human figures; the top tier figures are the largest, with all but one holding a specific object: a ring, a horn, and a sword",Figures on the 9th-century Zbruch Idol. Russian archaeologist Boris Rybakov proposed that Lada was depicted as the female figure holding a ring on the left.,A drawing of a 1915
20220407_030629,5,18435.jpg,pharmacyonline.co.uk,Cialis 5mg UK pack of 28 tablets,An image of a woman with a flame in the shape .
20220407_030629,5,18444.jpg,Many small open cream colored flowers in a bulging corymb.,Inflorescence,An image of a white flower spike with many small white flowers .
20220407_030629,5,18445.jpg,Mountain-ashes hold their fruit during late fall.,"Mountain-ashes, e.g. this one in the Vercors range, hold their fruit late in fall",A colour photograph of a large rock
20220407_030629,5,18453.jpg,"Head and shoulders of attractive woman with short bob haircut, wearing a long string of pearls",Daphne du Maurier. Browning was inspired by the graphic depictions of the Cornish coastline in his wife's novel The Loving Spirit.,"An image of a young woman with short , curly hair ."
20220407_030629,5,18454.jpg,A warrior wearing a helmet and brandishing a spear rides a winged horse,"The shoulder flash of the 1st and 6th Airborne Divisions depicts the first ""airborne warrior""  Bellerophon riding the flying horse Pegasus.",Photo of a man in a white shirt and black pants
20220407_030629,5,18455.jpg,Three groups of six men wearing helmets and backpacks walk across a grass field towards waiting aircraft,"Six man parties of 1st Airborne Division paratroops marching toward Hotspur gliders of the Glider Pilot Exercise Unit at Netheravon, October 1942.",A photograph of a line of men wearing military uniform standing on a dirt road beside a road
20220407_030629,5,18456.jpg,Half length portrait of a man wearing a military uniform a peaked cap with scarlet band. He wears the airborne forces patch on his sleeve.,"Browning observes training at Netheravon, October 1942.",A man in military uniform and wearing a military uniform
20220407_030629,5,18457.jpg,"Two men in military uniforms with Sam Browne belts. The one on the left is wearing a beret, while the one on the right has a peaked cap.",Major-General Stanisaw Sosabowski (left) with Browning.,A black and white photo of a male in uniform
20220407_030629,5,18490.jpg,Orange and black bird with its beak in an orange,Adult male gaping,A bird perches on a twig .
20220407_030629,5,18491.jpg,The magic fountain,"The magic fountain in Montjuic, Spain.",A photograph of a large pond surrounded by trees .
20220407_030629,5,18521.jpg,"cemetery marker for Pink Anderson in Spartanburg, SC.","Cemetery marker for Anderson in Lincoln Memorial Garden, with a Gibson J-50 guitar and a harmonica",A stone plaque with the inscription `` Fr . O'Flanagan to ''
20220407_030629,5,18522.jpg,Monochrome photograph of Lord Lyndhurst seated wearing a suit,"John Copley, 1st Baron Lyndhurst in the late 1850s.",A black-and-white photo of a man in a suit and tie
20220407_030629,5,18535.jpg,An illustration of a cervical cap and spermicidal cream,Cervical Cap,A graphic of the American molecule .
20220407_030629,5,18560.jpg,The Royal Victorian Order circlet laid out,The visible part of the Royal Victorian Order circlet laid out,"A blue bar with the letters `` A '' in blue , with the letters `` S '' ."
20220407_030629,5,18581.jpg,"Photo from right side of stage shows Gillies behind the drum kit. Johns in right profile, singing into a microphone and playing a guitar. Joannou is playing his bass guitar with knees partly bent and looking at his left hand on the fret board. Equipment obscure the front of the stage.",Silverchair performing on the Across the Great Divide Tour in September 2007.,A color photograph of four members of a group performing on stage .
20220407_030629,5,18582.jpg,Johns holds his plectrum away from the guitar. He is bearded and shown in right profile. Gillies is partly obscured by his drum kit. Joannou is not in view.,Silverchair performing in Bendigo May 2010,The band onstage
20220407_030629,5,18583.jpg,"Gillies at left behind his drum kit. Johns is singing wide-mouthed into a microphone and playing his guitar, he wears a garter with a ribbon over his pants on his right thigh. Joannou is playing his bass guitar. In the background are three female singers with one partly obscured at right.",Silverchair on stage at the 2008 Big Day Out,"A man in a white shirt and hat , playing a guitar and singing into a microphone"
20220407_030629,5,18589.jpg,Canyon Towhee,"Canyon Towhee in Cochise County, Arizona.",A small bird with a long beak forages .
20220407_030629,5,18608.jpg,The WhitneyGilman ridge on Cannon Mountain.,The WhitneyGilman ridge on Cannon Mountain,A color picture of a large rock covered with a rock cliff .
20220407_030629,5,18611.jpg,"View downstream from Westminster Pier, 1958.","View to the South from Westminster Pier, 1958",A black and white photograph of a ship .
20220407_030629,5,18612.jpg,"In a white studio, Geoff Downes is playing multiple keyboards and Trevor Horn playing a bass guitar, both wearing silver suits. A woman in a tube behind Horn is also wearing a silver costume.",Trevor Horn (right) and Geoff Downes (left) as they appear in the video,"A colour image of a man in a suit , holding a guitar ."
20220407_030629,5,18617.jpg,Severe dryness of scalp resulting in Dandruff.,Typical case of dandruff.,A color photograph of a brown and white bird with an eye view
20220407_030629,5,18633.jpg,USFWS Director Dan Ashe entering Kaena Point State Park through a gate in the predator proof fence,USFWS Director Dan Ashe entering Kaena Point State Park through a mantrap-style gate in the predator proof fence.,A man in a white baseball uniform and blue baseball cap with a white `` N '' on the center stands on a baseball field .
20220407_030629,5,18634.jpg,An old coin depicting a building,"Coin of Alice's son, Henry I of Cyprus",A photograph of a silver coin
20220407_030629,5,18635.jpg,Map of the Eastern Mediterraneum,Crusader states in the middle of the 13th century,A map showing the locations of the British Columbia 's ( B.C . )
20220407_030629,5,18636.jpg,"A crowned women on a horse, surrounded by mounted knights before the walls of a town",Alice's arrival at Acre,A medieval picture of King 's coronation
20220407_030629,5,18637.jpg,Photograph of four men posed standing against a wall,"Television in 1977 with the lineup that recorded the album: from left, drummer Billy Ficca, guitarist Richard Lloyd, guitarist-vocalist Tom Verlaine, and bassist Fred Smith",A black and white photograph of five Native American women standing together
20220407_030629,5,18639.jpg,"Wisin & Yandel, performing in front of a large sign with their names",Wisin & Yandel,An image of a man holding a microphone to his mouth .
20220407_030629,5,18657.jpg,"Square-rigged three masted naval sailing ship moored at a port, with other ships and the seawall with buildings behind it in the background. Seen from the water, with a small boat being rowed in the foreground.",HMSBeagle was one of the first ships protected from lightning by Harris's conductors.,Photo of a three-masted sailing ship with no sail . A rowing boat is visible in the distance .
20220407_030629,5,18668.jpg,economies of scale,The rising part of the long-run average cost curve illustrates the effect of diseconomies of scale. The Long Run Average Cost (LRAC) curve plots the average cost of producing the lowest cost method. The Long Run Marginal Cost (LRMC) is the change in total cost attributable to a change in the output of one unit after the plant size has been adjusted to produce that rate of output at minimum LRAC.,A diagram of the hull of a bird with one white stripe and a long neck at its peak .
20220407_030629,5,18675.jpg,An obelisk.,"McGuffey's grave obelisk at the University of Virginia Cemetery in Charlottesville, Virginia.",A gravestone .
20220407_030629,5,18691.jpg,Panorama of Manchester in 1746, Manchester at Ann Lee's time (1746) panorama,Photo of the castle on the river
20220407_030629,5,18706.jpg,"Plan of the Arsenal, early 20th century"," Colour-coded map showing the full extent of the Royal Arsenal in 1931. Buildings are coloured according to their department: green (Royal Gun & Carriage Factory), light grey (Royal Ammunition Factory), red (Army Ordnance Stores), blue (Royal Naval Armament Depot), dark grey (Engineering dept), yellow (Inspection dept) and light brown (Chief Superintendent of Ordnance Factories: central offices and stores). Parts of the central area are outlined in red (for the Royal Filling Factory), grey (Proof & Experimental Establishment) or brown (Research Establishment). To the east, isolated magazines and other 'danger buildings' are scattered across Plumstead and Erith Marshes.",Map of the Battle of Aragon
20220407_030629,5,18715.jpg,"European/Pakeha students make up less than 10% of the student body in 1st-decile schools and over 70% in high-decile schools. Maori and Pasifica students make up 50 and around 42% respectively in 1st-decile schools, and less than 10% each in 10th-decile schools.","Percentages of New Zealand school rolls occupied by certain ethnic groups in 2011, broken down by socioeconomic decile. White flight is evident with low-decile schools have a disproportionately low number of European students and high numbers of Maori and Pacifika students, while the inverse is true for high-decile schools.",A graph of attenuation coefficient vs. energy between 1meV and 100keV for several photon scattering .
20220407_030629,5,18724.jpg,Black-and-white photo of a seaplane surrounded by people,A German Arado 196 seaplane used by Herg as inspiration for the type used by Tintin in the book,A black and white photograph of a ship
20220407_030629,5,18725.jpg,Two versions of a comics panel. A group of people are in a boat and are flying a flag. In the first the flag is American; in the second the flag has become red with a black cross.,"One of the politically loaded images. Initially, the antagonists were Americans (top), while later editions feature the flag of the fictitious country So Rico (bottom)","A comic book illustration of a man in a boat , surrounded by a man in a boat"
20220407_030629,5,18782.jpg,view of University of Madras from the beach,"The University of Madras, established 1857, is one of the three oldest modern state universities in India, the others being the University of Calcutta and the University of Mumbai.",Photo of a mosque .
20220407_030629,5,18784.jpg,USS Roosevelt,"Roosevelt at Pier 91 in Seattle, 1953 or 1954",A large grey battleship sits at dock
20220407_030629,5,18790.jpg,An oil painting of a large steerable cart being drawn by two strong horses through a river,A detail of The Hay Wain by John Constable,An old photograph of a group of men standing in a forest
20220407_030629,5,18791.jpg,Seal of Imperial Bank of India.,Seal of Imperial Bank of India,A black and white illustration of a medieval seal
20220407_030629,5,18792.jpg,SBI main branch at Mumbai lit up,Main Branch of SBI in Mumbai,Map of the Main at night
20220407_030629,5,18793.jpg,SBI Mumbai LHO.,State Bank of India Mumbai LHO,A photograph of the facade of the facade of a large building with the words `` Liberty '' in front of the building .
20220407_030629,5,18823.jpg,Photograph of the Baths showing a rectangular area of greenish water surrounded by yellow stone buildings with pillars. In the background is the tower of the abbey.,The Great Bath  the entire structure above the level of the pillar bases is a later reconstruction.,Map of the Baths showing a rectangular area of greenish water surrounded by yellow stone buildings with pillars . In the background is the tower of the abbey .
20220407_030629,5,18824.jpg,Mao at Stalin's side on a ceremony arranged for Stalin's 70th birthday in Moscow in December 1949. Behind between them is marshal of the Soviet Union Nikolai Bulganin. on the right hand of Stalin is Walter Ulbricht of East Germany and at the edge Mongolia's Yumjaagiin Tsedenbal.,Tsedenbal (far right) at USSR Leader Joseph Stalin's 70th birthday ceremony with Chinese Communist Leader Mao Zedong and German Communist Leader Walter Ulbricht.,A black and white photograph of a man in a suit and tie
20220407_030629,5,18842.jpg,Head shot of a man in a suit wearing glasses,Lawrence Spivak in 1960,A dark-haired man in a suit and tie
20220407_030629,5,18843.jpg,Head shot of a man at a microphone,Gordon Van Gelder in 2007,A man with dark hair wearing a white shirt and a black jacket .
20220407_030629,5,18863.jpg,"Illustration shows a group of men, some identified by name ""Blackburn, D.B. Hill, Mclaughlin, Thurman, Jones, Hedden, [and] Hendricks"" and some by association with quills behind their ears ""Sun"" Charles A. Dana, ""Cincinnati Enquirer"" John R. McLean, ""World"" Joseph Pulitzer, and ""Star"", with the newspaper editors pushing a wrapped figure labeled ""This is the Mugwump! And don't you forget it!"" into a crematorium labeled ""Bourbon Crematory for Disbelievers in the Spoils System""; Hendricks stands on the right, next to an urn labeled ""For Mugwump Ashes"" and the others observe from the left. Puck and the figure representing ""The Independent Party"" are watching from a window in the background.","A ""bogus"" cremation for the benefit of the ""life-long Democrats""  1885 cartoon by Joseph Keppler from Puck magazine",A painting of a group of men in front of a group of men
20220407_030629,5,18874.jpg,A map of Grangemouth,A map of Grangemouth from 1945,A map of the Battle of Great Lake
20220407_030629,5,18878.jpg,"Warren and Lucia Prosperi's Ether Day, 1846 inside the Ether Dome.",Replica of the inhaler Morton used to administer the ether.,"An image of a small , transparent plastic cylinder with a small hole in the center and a small cup in the center ."
20220407_030629,5,18879.jpg,"Warren and Lucia Prosperi's Ether Day, 1846 inside the Ether Dome.","Warren and Lucia Prosperi's Ether Day, 1846 as displayed inside the Ether Dome.",A picture of a large room with two benches and a wall on the floor
20220407_030629,5,18880.jpg,The Apollo Belvedere Statue inside the Ether Dome at MGH.,The Apollo Belvedere Statue at MGH.,A white marble statue of a woman in front of a crowd
20220407_030629,5,18900.jpg,4 (1967-1979 New York City Subway bullet).svg,"November 26, 1967-June 1979 bullet","A white circle with a red circle , with the letters `` xxx ''"
20220407_030629,5,18914.jpg,FranciscoGabilondo.jpg,"Francisco Gabilondo Soler ""Cri-Cri""",A man in a suit and tie .
20220407_030629,5,18923.jpg,Map of Rangel's congressional district,"New York's 15th congressional district,which Rangel had represented until 2013",A map depicting the location of the town of town
20220407_030629,5,18924.jpg,Rangel and twelve other African-American members of Congress posed around a table,"Rangel (second from left, top) with fellow founding members of the Congressional Black Caucus in 1971",A group of men in suits sit on a table .
20220407_030629,5,18925.jpg,Black-and-white photograph of Representative Rangel at an earlier age,"Rangel's official portrait in the 99th Congress, 1985.","A dark-haired man wearing a dark jacket , smiling slightly"
20220407_030629,5,18926.jpg,"Rangel and about fourteen other men standing around a table, where President Ronald Reagan signs a bill",Rangel (far left) looks on as President Ronald Reagan signs the Tax Reform Act of 1986 on the White House South Lawn.,A man in a suit stands on a stage .
20220407_030629,5,18927.jpg,"Rangel and six other men stand around a table, where President George W. Bush signs a bill",Rangel (third from right) looks on as President George W. Bush signs an extension to the African Growth and Opportunity Act in 2004,A man in a suit and tie standing at a table in a room .
20220407_030629,5,18930.jpg,"Official pose of Rangel holding a gavel, dressed in a suit and in front of an American flag","Rangel with his gavel in 2009, as Chairman of the House Ways and Means Committee.","A man with dark hair , wearing a suit , including a red tie , and a red dress shirt , holding a gold and gold medal ."
20220407_030629,5,18966.jpg,"Two illustrations from Lo Speccio Ustorio, demonstrating two principles of reflection of light on the surface of a parabola.","Geometrical figures from Lo Speccio Ustorio, used in proofs of properties of parabolic reflecting surfaces.",An old map showing the area of the plan
20220407_030629,5,18976.jpg,Map of U.S. ranges of brown trout,U.S. range of brown trout,A map showing the different regions of the U.S. and Canada .
20220407_030629,5,18977.jpg,Photo of brown trout and fly rod on river bank,Firehole river brown trout,Map of the San Francisco Bay
20220407_030629,5,18983.jpg,"grieving for her lost father, husband, brother, son. Through her, we can feel the pain of that loss, the everlasting waiting of those who did and of those who still do.","""The Waiting Woman""",A black and white photograph of a man with his arms in the air of a man .
20220407_030629,5,18984.jpg,Seagulls representing the 645 souls lost.,"""The Dome of Souls""","A view of a large , white domed building with a blue sky in the background"
20220407_030629,5,19005.jpg,Statue of St. Eligius,"Statue of St. Eligius in the church of St. Marcel in St. Marcel (Aveyron), France. At the saint's right foot are the tools of his original trade.","A man wearing a crown , holding a sword"
20220407_030629,5,19038.jpg,Two black landmasses in the water in the sunset,An image of the Diomede Islands: Big Diomede is the right landmass,A view of the sea from the air
20220407_030629,5,19053.jpg,"A section of a page from the manga. Two girls ride a bike, with the older one steering and the other clinging to her from behind; the younger one has an enormous bundle of various flowers larger than her strapped to her back. In the background, a girl stares at them.",Fuuka (left on bicycle) and Yotsuba (behind) return from an over-successful shopping trip,"A black and white photograph of a man on a bicycle , surrounded by two men ."
20220407_030629,5,19141.jpg,A train trestle,"The train trestle from the cover has become a tourist destination, even in its dilapidated state",A view of the bridge from the side of a concrete road
20220407_030629,5,19143.jpg,a scaled down wooden transverse cross-section of a cog,Cross-section of hull; note the lower mast stepped and braced,A photograph of the Benty Grange helmet
20220407_030629,5,19148.jpg,Illustration of the first national flag of Bhutan,"This illustration of the first national flag of Bhutan, used in 1949 at the signing of the Indo-Bhutan Treaty, is based upon black-and-white photos of the event with colours supplied from later documentation.",A red flag with a white background
20220407_030629,5,19155.jpg,"A southward view of Stuyvesant High School from Hudson River Park. The Hudson River is seen at right, and the skyscrapers of the new World Trade Center can be seen in the background.","A southward view of Stuyvesant High School from Hudson River Park, with the new World Trade Center in the distance","A tall , narrow , narrow tower with tall trees on the banks ."
20220407_030629,5,19156.jpg,"A grayscale postcard showing the Old Stuyvesant Campus in Manhattan's East Village. The postcard's vantage point is from down the street from the old building, and depicts the five-story stone facade of the building.","Postcard art featuring the 15th Street Stuyvesant building, now known as the Old Stuyvesant Campus",A black and white photograph of the facade of a large building
20220407_030629,5,19157.jpg,A close-up color view of the facade of the Old Stuyvesant Campus in 2010. There have been few modifications to the facade compared to the 1909 postcard view.,The Old Stuyvesant Campus in 2010,"A large , white colonial home"
20220407_030629,5,19158.jpg,"View of Stuyvesant High School's facade from about a quarter-mile away. Most of the facade is orange brick, but the three-story entrance way at the center of the image is made of metal.",The facade as seen from southern Battery Park City,"A tall , red brick building with two windows on each side ."
20220407_030629,5,19159.jpg,"A wall in the school decorated with a mural named ""Mnemonics"". The mural was created in 1992 by Kristin Jones and Andrew Ginzel.","Mnemonics, 1992 (Kristin Jones/Andrew Ginzel)",A photograph of a man in an orange shirt with a wall and a young woman in her right hand
20220407_030629,5,19160.jpg,View of the steel-and-glass main entrance to Stuyvesant High School. There is a sign above the entrance with the school's name in large capital letters.,"Main entrance to Stuyvesant High School, on Chambers Street",A two-story brick building with a sign reading `` Retro Studios '' .
20220407_030629,5,19161.jpg,"View of the end of the Tribeca pedestrian bridge. There are four steel-and-glass doors in the center of the picture, marking the entrance to the school. The bridge is completely enclosed by glass panes with metal beams on three sides, as well as a steel floor.",Entrance from the Tribeca Bridge,A view of an underground railway station
20220407_030629,5,19162.jpg,"A picture of the black-and-white cover of the May 1977 issue of ""The Voice"". The word ""Voice"" is printed in bubble letters at the top of the cover. The cover picture is of a male with his hands extended away from his body as a police officer interacts with him. The cover story's title, ""Your Rights"", is located on the picture's left-hand side.",Cover of the May 1977 issue of The Voice,A black and white photograph of a man in a baseball uniform and holding a baseball bat
20220407_030629,5,19163.jpg,"A black-and-white playbill for the SING V program in 1977. There are two double-black-outlined boxes on a white background. The top box text is ""the STUYVESANT HIGH SCHOOL UNION proudly presents"" then the icon for SING V in stencil letters, followed by the dates of the performance. The bottom box, which contains three-quarter circles at its corners, consists of a crude sketch of a backstage area.","SING V program, 1977","A diagram showing the interior of a man holding a key , wearing a white shirt and black pants ."
20220407_030629,5,19164.jpg,Portrait,A coloured engraving of Nathaniel St.Andr,A woman with long blonde hair wearing a blue outfit .
20220407_030629,5,19165.jpg,"A woman apparently in labour lies on a tester bed, her legs dangling over the edge. Rabbits are on the floor beneath her, some in parts. A nurse is seated to the left, and to the extreme left a man stands, partially hidden by a curtain. A man wearing a wig has his right arm beneath the woman's skirts, to the right one man says ""A Sooterkin"", another says ""A great birth"". Near a door on the right of the image, a man says ""It's too big"" to another man stood in the doorway, holding a rabbit. Rows of text at the bottom describe the people in the image.","Hogarth's Cunicularii, or The Wise Men of Godliman in Consultation (1726). St.Andr described Toft (F) as possessing a ""healthy strong constitution, of a small size, and fair complexion; of a very stupid and sullen temper: she can neither write nor read"", and her husband (E) as ""a poor Journey-man Clothier at Godlyman, by whom she has had three children"".","A black and white photograph of a group of people , with children in traditional clothing"
20220407_030629,5,19166.jpg,Illustration,"Hogarth's Credulity, Superstition, and Fanaticism, published in 1762, ridiculed secular and religious credulity.",A black and white image of a group of people surrounding a large desk .
20220407_030629,5,19167.jpg,"A doctor being visited by a French surgeon, with drawings of the doctor's earlier life on the walls behind","A satirical drawing of St.Andr receiving a French visitor. Following the scandal, St.Andr apparently never ate rabbit again.","A black-and-white drawing of a man sitting at a desk , surrounded by two men ."
20220407_030629,5,19170.jpg,Colour-coded world map,Agni series missile range,A map of the world .
20220407_030629,5,19171.jpg,Rocket launch,The Agni-III was successfully launched from Wheeler Island on 7 May 2008.,A black and white image of a rocket launch
20220407_030629,5,19177.jpg,U.S. 14 in Wyoming,U.S. 14 in Wyoming facing the Big Horn Mountains from the west.,A road curving through the middle of a mountain .
20220407_030629,5,19178.jpg,"A photograph of a woman sitting in a chair, leaning on its armrest with her right arm, and looking over the armrest while wearing a blue shirt",Ursula K. Le Guin has been nominated for the Nebula Award for Best Novelette more times than any other author.,"A man with blond hair , wearing a blue , white and blue jeans ."
20220407_030629,5,19182.jpg,A spacious classroom with teenage students working in pairs at desks with laptop computers.,A classroom in Norway.,A spacious classroom with teenage students working in pairs at desks with laptop computers .
20220407_030629,5,19183.jpg,Four kindergarten children play with toy trucks on a table and a teacher sits with them while they play,Germany: A kindergarten teacher facilitates play for a group of children (1960),A black and white photograph of two men and one woman in a hospital setting
20220407_030629,5,19187.jpg,"Smartly dressed fat man with dark hair and a red waistcoat, sitting on a chair","Daniel Lambert by Benjamin Marshall, c.1806","Map of a man in a red , white and black jacket"
20220407_030629,5,19188.jpg,Smartly dressed fat man with dark hair sitting on a chair,Daniel Lambert during his first exhibition in London,"A man with long , black hair wearing a black jacket , gold shirt , and black tie"
20220407_030629,5,19189.jpg,Large gravestone in a churchyard,Daniel Lambert's grave,A gravestone .
20220407_030629,5,19190.jpg,Smartly dressed fat man with dark hair sitting on a chair,"Print of ""Daniel Lambert, of surprising corpulency"", published in 1821",A black and white photograph of a man in military uniform wearing a cap .
20220407_030629,5,19253.jpg,Dimitrios-TRICHOPOULOS.jpg,Dimitrios Trichopoulos,A man in glasses
20220407_030629,5,19270.jpg,"Image of a blond female performer. She has a headset around her hand and is wearing sparkly silver and black lingerie, fishnet stockings and knee-high black boots. She stands in front of a black and golden couch.","Britney Spears, the best-selling female artist of the decade.","A woman with blonde hair wearing a black T-shirt and blue jeans , singing into a microphone"
20220407_030629,5,19271.jpg,Neha Kakkar smiling wearing a black top,"Neha Kakkar at the audio release event of Fever, 2016",A picture of a woman wearing a black shirt .
20220407_030629,5,19280.jpg,Panoramic view of the wheel and aqueduct., Panoramic view of the wheel and aqueduct.,A view of a portion of the stadium .
20220407_030629,5,19290.jpg,"A yellow, streamlined steam locomotive.","Chesapeake & Ohio No. 490 Hudson Steam Locomotive at the Baltimore & Ohio Railroad Museum in Baltimore, Maryland. The locomotive was built as a 4-6-2 Pacific in 1926 and modified to this configuration in 1946.",A yellow and yellow train in a museum
20220407_030629,5,19291.jpg,"Space Mirror Memorial for Robert Henry Lawrence Jr., 1966 NASA T-38 crash",Lawrence's name inscribed on the Space Mirror Memorial,A blue sign with the words `` 40 years of the storm ''
20220407_030629,5,19297.jpg,A gravestone almost entirely covered in floral tributes,"Edwards is buried in Dudley Cemetery, and his grave still attracts many tributes from fans.",A large red and white flowers
20220407_030629,5,19298.jpg,"A road sign reading ""Duncan Edwards Close""",A street in Dudley was named in honour of Edwards.,A sign reading `` Welcome to the Miller 's NASA ''
20220407_030629,5,19353.jpg,An ice core being slid out of a drill barrel sideways,"Ice core sample taken from drill. Photo by Lonnie Thompson, Byrd Polar Research Center","A man wearing a black shirt , white shirt and black trousers"
20220407_030629,5,19354.jpg,A scientist in a pit of snow,Sampling the surface of Taku Glacier in Alaska.  There is increasingly dense firn between surface snow and blue glacier ice.,"A man in a white uniform , black pants , and white boots . He is sitting on the ice , holding a hockey stick ."
20220407_030629,5,19355.jpg,Drawing of a cylinder with two helical flanges around it and cutting teeth at the bottom,Ice auger patented in 1932; the design is very similar to modern augers used for shallow drilling.,Map of the structures of the water .
20220407_030629,5,19356.jpg,The bottom of an ice drill,"Mechanical drill head, showing cutting teeth",A black and white image of a closeup of the side of a wooden engine .
20220407_030629,5,19357.jpg,"Scientist standing at a bench, sawing an ice core",Sawing the GRIP core,"A man in a green jacket , with a red belt in his right hand and a microphone in his hand ."
20220407_030629,5,19358.jpg,"A series of dark and light bands, with arrows identifying the lighter bands",19 cm long section of GISP 2 ice core from 1855m showing annual layer structure illuminated from below by a fibre optic source. Section contains 11 annual layers with summer layers (arrowed) sandwiched between darker winter layers.,A black and white version of the edge of the sea ice .
20220407_030629,5,19359.jpg,Three graphs laid out one above the other; the CO2 and temperature can be visually seen to be correlated; the dust graph is inversely correlated with the other two,"Graph of CO2 (green), reconstructed temperature (blue) and dust (red) from the Vostok ice core for the past 420,000 years","A black and white image of a red , white , red , white , and red horizontal lines ."
20220407_030629,5,19360.jpg,"Graph showing the relationship between depth below surface, and fraction of surface concentration at the surface, for multiple gases",Ozone-depleting gases in Greenland firn.,A black and white map with the text `` International Year '' .
20220407_030629,5,19361.jpg,"Graph showing abundance of 36Cl against snow depth, showing a spike at the time of above-ground nuclear testing",36Cl from 1960s nuclear testing in US glacier ice.,A SeeChord chart .
20220407_030629,5,19362.jpg,A man on a walkway between two high shelf racks loaded with ice core samples,A store of core samples,A view of the interior of a circular interior with a circular ceiling and windows .
20220407_030629,5,19363.jpg,"Graph showing CO2 levels, highlit to indicate glacial cycles","Composite data for Dome C, CO2 levels (ppm) going back nearly 800,000 years, and related glacial cycles.",A graph showing the different colors of different colors .
